frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr,label
661,"Jan 10, 2021 04:07:47.929133325 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2655,1,0,8,0x0000000004cf8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
406,"Jan 10, 2021 04:07:33.408118660 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1515,1,0,8,0x0000000113ed8180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1800,"Jan 10, 2021 04:08:53.689010492 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2299,1,0,8,0x0000000118b68180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2309,"Jan 10, 2021 04:09:29.164981450 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,636,5,0,8,0x000000000ad84180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1286,"Jan 10, 2021 04:08:28.184328297 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1015,1,0,8,0x000000000735c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1944,"Jan 10, 2021 04:09:04.645796165 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2406,1,0,8,0x00000001195db180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1795,"Jan 10, 2021 04:08:53.644696970 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2567,1,0,8,0x0000000008ba4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1640,"Jan 10, 2021 04:08:46.288470736 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2119,1,0,8,0x00000000084a0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2334,"Jan 10, 2021 04:09:30.197149243 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,699,1,0,8,0x000000000ae80180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
836,"Jan 10, 2021 04:07:59.037412780 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3333,1,0,8,0x0000000005790180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
125,"Jul 30, 2023 13:12:05.440281000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,524,11,0,8,0x0000000003100b8b,0,Aya's Galaxy ,2,3,,,,,,,,,normal
654,"Jan 10, 2021 04:07:47.830868354 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2649,1,0,8,0x0000000004ce0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2177,"Jan 10, 2021 04:09:19.219896091 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,30,1,0,8,0x000000000a408180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1856,"Jan 10, 2021 04:08:57.265535981 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2786,1,0,8,0x0000000008f18180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1893,"Jan 10, 2021 04:09:00.853782713 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3005,1,0,8,0x000000000928417f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2680,"Jan 10, 2021 04:09:59.429144645 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2941,1,0,8,0x000000011ca1a180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
11,"Jan 10, 2021 04:07:07.788800578 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,207,1,0,8,0x00000000026b0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2028,"Jan 10, 2021 04:09:10.389070588 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3587,4,0,8,0x0000000009b9c181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
181,"Jan 10, 2021 04:07:18.749441001 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,875,1,0,8,0x0000000003124180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1234,"Jan 10, 2021 04:08:24.505233270 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2014,1,0,8,0x0000000116f93180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2058,"Jan 10, 2021 04:09:11.994624401 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3685,1,0,8,0x0000000009d24180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
625,"Jan 10, 2021 04:07:44.422997345 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2441,1,0,8,0x00000000049a0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2245,"Jan 10, 2021 04:09:24.938004622 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,379,4,0,8,0x000000000a97c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2273,"Jan 10, 2021 04:09:26.494380965 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,474,1,0,8,0x000000000aaf8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
407,"Jan 10, 2021 04:07:33.413068672 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1770,1,0,8,0x0000000003f20180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2681,"Jan 10, 2021 04:09:59.442271979 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2484,1,0,8,0x000000000ca64180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1084,"Jan 10, 2021 04:08:13.471627727 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,117,1,0,8,0x0000000006554180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1564,"Jan 10, 2021 04:08:42.618453457 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1895,1,0,8,0x0000000008120180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
581,"Jan 10, 2021 04:07:42.669927948 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2334,4,0,8,0x00000000047f4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2352,"Jan 10, 2021 04:09:32.228828333 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,823,4,0,8,0x000000000b070180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
65,"Jan 10, 2021 04:07:11.524291682 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,435,1,0,8,0x0000000002a40180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
65,"Jul 30, 2023 13:11:13.882322000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,464,11,0,8,0x000000000182a4ad,0,Aya's Galaxy ,2,3,,,,,,,,,normal
781,"Jan 10, 2021 04:07:55.318181736 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3106,1,0,8,0x0000000005404180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2354,"Jan 10, 2021 04:09:32.345088969 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,830,4,0,8,0x000000000b08c816,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2052,"Jan 10, 2021 04:09:11.916014641 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2477,1,0,8,0x0000000119cca180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2414,"Jan 10, 2021 04:09:37.405974824 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1139,1,0,8,0x000000000b560180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
259,"Jul 30, 2023 13:14:30.897005000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,658,11,0,8,0x0000000001450333,0,Aya's Galaxy ,2,3,,,,,,,,,normal
771,"Jan 10, 2021 04:07:55.170884371 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3097,1,0,8,0x00000000053e0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1480,"Jan 10, 2021 04:08:39.095974006 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1681,1,0,8,0x0000000007dc4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2639,"Jan 10, 2021 04:09:55.723328742 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2257,1,0,8,0x000000000c6d8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2536,"Jan 10, 2021 04:09:46.810503923 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1713,4,0,8,0x000000000be58180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
103,"Jul 30, 2023 13:11:48.054055000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,502,11,0,8,0x000000000206e4bb,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2637,"Jan 10, 2021 04:09:55.690427241 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2255,1,0,8,0x000000000c6d0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2555,"Jan 10, 2021 04:09:48.383259975 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1809,1,0,8,0x000000000bfd8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
229,"Jul 30, 2023 13:13:54.252494000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,628,11,0,8,0x000000000009166c,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2171,"Jan 10, 2021 04:09:19.121690152 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,24,1,0,8,0x000000000a3f0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1998,"Jan 10, 2021 04:09:08.160905495 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3451,1,0,8,0x000000000997c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
954,"Jan 10, 2021 04:08:04.755343068 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3681,4,0,8,0x0000000005d04180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1347,"Jan 10, 2021 04:08:31.739577180 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1232,1,0,8,0x00000000076c0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1708,"Jan 10, 2021 04:08:49.942009830 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2342,1,0,8,0x000000000881c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
195,"Jul 30, 2023 13:13:12.472726000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,594,11,0,8,0x0000000001eaa32b,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1471,"Jan 10, 2021 04:08:39.048912365 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1678,1,0,8,0x0000000007db8a16,16,Aya's Galaxy ,1,2,,,,,,,,,attack
183,"Jan 10, 2021 04:07:18.782245168 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,877,1,0,8,0x000000000312c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
37,"Jul 30, 2023 13:10:49.973611000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,436,11,0,8,0x0000000000515bd3,0,Aya's Galaxy ,2,3,,,,,,,,,normal
69,"Jul 30, 2023 13:11:15.528470000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,468,11,0,8,0x000000000016dec3,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1181,"Jan 10, 2021 04:08:20.877049269 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,569,1,0,8,0x0000000006c6417f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2529,"Jan 10, 2021 04:09:45.466882405 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1631,2,0,8,0x000000000bd10180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
610,"Jan 10, 2021 04:07:44.209980404 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2428,1,0,8,0x000000000496c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
12,"Jan 10, 2021 04:07:07.805092332 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,208,1,0,8,0x00000000026b4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2869,"Jan 10, 2021 04:10:14.007561685 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3371,1,0,8,0x000000000d848180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
746,"Jan 10, 2021 04:07:51.730301486 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2887,1,0,8,0x0000000005098180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2178,"Jan 10, 2021 04:09:19.236362836 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,31,1,0,8,0x000000000a40c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
123,"Jul 30, 2023 13:12:04.393175000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,522,11,0,8,0x0000000003006bd3,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1502,"Jan 10, 2021 04:08:39.358207411 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1697,7,0,8,0x0000000007e0423d,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2270,"Jan 10, 2021 04:09:26.456640693 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2619,1,0,8,0x000000011aaa8180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
715,"Jan 10, 2021 04:07:50.042786725 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2784,4,0,8,0x0000000004efc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
346,"Jan 10, 2021 04:07:29.710283638 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1544,1,0,8,0x0000000003b98180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
60,"Jan 10, 2021 04:07:11.458837260 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,431,1,0,8,0x0000000002a30181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2416,"Jan 10, 2021 04:09:37.422420422 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1140,1,0,8,0x000000000b564180,16,Aya's Galaxy ,2,3,,,,,,,,,attack
751,"Jan 10, 2021 04:07:53.583452969 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3000,4,0,8,0x000000000525c878,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1441,"Jan 10, 2021 04:08:37.392095629 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1577,4,0,8,0x0000000007c24180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
520,"Jan 10, 2021 04:07:40.589192457 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2207,1,0,8,0x00000000045f8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2874,"Jan 10, 2021 04:10:14.073307463 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3375,1,0,8,0x000000000d85825d,16,Aya's Galaxy ,1,2,,,,,,,,,attack
907,"Jan 10, 2021 04:08:02.489449050 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1799,1,0,8,0x0000000115a94180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1244,"Jan 10, 2021 04:08:24.579796351 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,795,1,0,8,0x0000000006fec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2815,"Jan 10, 2021 04:10:10.389455385 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3152,1,0,8,0x000000000d4d4c03,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2522,"Jan 10, 2021 04:09:44.778738974 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1589,1,0,8,0x000000000bc68180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
288,"Jan 10, 2021 04:07:26.073019355 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1322,1,0,8,0x0000000003820180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
3008,"Jan 10, 2021 04:10:23.398807685 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3944,4,0,8,0x000000000e13cddd,16,Aya's Galaxy ,1,2,,,,,,,,,attack
951,"Jan 10, 2021 04:08:04.607833690 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3672,4,0,8,0x0000000005ce0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2126,"Jan 10, 2021 04:09:15.877651660 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3922,7,0,8,0x000000000a0d8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2689,"Jan 10, 2021 04:10:01.555827215 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2613,4,0,8,0x000000000cc68180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
879,"Jan 10, 2021 04:08:02.461758744 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3541,1,0,8,0x0000000005ad4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2225,"Jan 10, 2021 04:09:22.840781332 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,251,1,0,8,0x000000000a77c17f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1859,"Jan 10, 2021 04:08:57.298361188 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2788,1,0,8,0x0000000008f20180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2115,"Jan 10, 2021 04:09:15.549921609 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3902,1,0,8,0x000000000a088180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
783,"Jan 10, 2021 04:07:55.334611019 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3107,1,0,8,0x0000000005408180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
553,"Jan 10, 2021 04:07:40.720342457 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2215,1,0,8,0x0000000004618180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2221,"Jan 10, 2021 04:09:22.775381535 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,247,1,0,8,0x000000000a76c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1227,"Jan 10, 2021 04:08:24.402849861 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2013,1,0,8,0x0000000116f7a180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1465,"Jan 10, 2021 04:08:38.964835196 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1673,1,0,8,0x0000000007da4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1044,"Jan 10, 2021 04:08:09.899998765 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3995,1,0,8,0x00000000061ec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1429,"Jan 10, 2021 04:08:35.507783932 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1462,1,0,8,0x0000000007a58180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
3015,"Jan 10, 2021 04:10:24.804515603 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,4030,1,0,8,0x000000000e29417f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2301,"Jan 10, 2021 04:09:28.525994460 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,597,4,0,8,0x000000000ace8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1046,"Jan 10, 2021 04:08:09.932641595 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3997,1,0,8,0x00000000061f4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
223,"Jan 10, 2021 04:07:22.468659544 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1102,1,0,8,0x00000000034b0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
478,"Jan 10, 2021 04:07:37.050260439 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1991,1,0,8,0x0000000004298180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
976,"Jan 10, 2021 04:08:06.121238179 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,105,1,0,5,0x0000000005e51938,16,Aya's Galaxy ,1,2,,,,,,,,,attack
