frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
961,"Jan 10, 2021 04:08:05.610521981 EET",6e:df:fb:13:41:87,ff:ff:ff:ff:ff:ff,325,0,6e:df:fb:13:41:87,1045,6,0,8,0x00000033a0347193,100,,1,2,,,,,,,,
962,"Jan 10, 2021 04:08:05.620080033 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3410,6,0,8,0x00000047dd779180,100,,1,2,,,,,,,,
963,"Jan 10, 2021 04:08:05.725939011 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3274,6,0,8,0x000000141b0d56d9,100,Den speaker.o,,,,,,,,,,
964,"Jan 10, 2021 04:08:05.734968087 EET",,b0:be:76:89:8b:7a,28,0,,,6,1,13,,,,,,,,,,,,,
965,"Jan 10, 2021 04:08:05.774258310 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1040,6,0,8,0x00000047dd792180,100,402 Prashanti,1,2,,,,,,,,
966,"Jan 10, 2021 04:08:05.811657306 EET",6c:df:fb:23:41:87,ff:ff:ff:ff:ff:ff,367,0,6c:df:fb:23:41:87,1048,6,0,8,0x00000033a0379189,100,Prashanti_4g,1,2,,,,,,,,
967,"Jan 10, 2021 04:08:05.814379269 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,1539,6,0,8,0x00000047d42be17c,100,Pradnya,1,2,,,,,,,,
968,"Jan 10, 2021 04:08:05.896776485 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3059,12,0,4,,,Dalal's,,,,,,,,,,
969,"Jan 10, 2021 04:08:06.018718977 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3060,12,0,4,,,Dalal's,,,,,,,,,,
970,"Jan 10, 2021 04:08:06.071830705 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,60,0,ff:ff:ff:ff:ff:ff,1547,12,0,4,,,,,,,,,,,,,
971,"Jan 10, 2021 04:08:06.098848439 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3763,1,0,8,0x0000000005e4c180,16,Aya's Galaxy ,1,2,,,,,,,,
972,"Jan 10, 2021 04:08:06.111575907 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,998,1,2,4,,,,,,,,,,,,,
973,"Jan 10, 2021 04:08:06.111916573 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
974,"Jan 10, 2021 04:08:06.115181625 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3764,1,0,8,0x0000000005e50180,16,Aya's Galaxy ,1,2,,,,,,,,
975,"Jan 10, 2021 04:08:06.119453215 EET",ce:6b:60:77:85:72,ff:ff:ff:ff:ff:ff,131,0,ff:ff:ff:ff:ff:ff,999,1,0,4,,,,,,,,,,,,,
976,"Jan 10, 2021 04:08:06.121238179 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,105,1,0,5,0x0000000005e51938,16,Aya's Galaxy ,1,2,,,,,,,,
977,"Jan 10, 2021 04:08:06.121580545 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
978,"Jan 10, 2021 04:08:06.125029944 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,389,0,d6:7e:a7:8e:35:cb,689,1,0,5,0x0000000115e0b9ce,100,Aya's Galaxy ,2,3,,,,,,,,
979,"Jan 10, 2021 04:08:06.125237101 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
980,"Jan 10, 2021 04:08:06.131532598 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3765,1,0,8,0x0000000005e54180,16,Aya's Galaxy ,1,2,,,,,,,,
981,"Jan 10, 2021 04:08:06.140243234 EET",ce:6b:60:77:85:72,ff:ff:ff:ff:ff:ff,131,0,ff:ff:ff:ff:ff:ff,1000,1,0,4,,,,,,,,,,,,,
982,"Jan 10, 2021 04:08:06.142029923 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,106,1,0,5,0x0000000005e56a89,16,Aya's Galaxy ,1,2,,,,,,,,
983,"Jan 10, 2021 04:08:06.142335029 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
984,"Jan 10, 2021 04:08:06.145576852 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,389,0,d6:7e:a7:8e:35:cb,690,1,0,5,0x0000000115e10a5a,100,Aya's Galaxy ,2,3,,,,,,,,
985,"Jan 10, 2021 04:08:06.145864021 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
986,"Jan 10, 2021 04:08:06.147906323 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3766,1,0,8,0x0000000005e58180,16,Aya's Galaxy ,1,2,,,,,,,,
987,"Jan 10, 2021 04:08:06.164310718 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3767,1,0,8,0x0000000005e5c180,16,Aya's Galaxy ,1,2,,,,,,,,
988,"Jan 10, 2021 04:08:06.170836379 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,60,0,ff:ff:ff:ff:ff:ff,1550,1,0,4,,,,,,,,,,,,,
989,"Jan 10, 2021 04:08:06.174047113 EET",1c:3b:f3:f8:10:52,80:1f:02:e9:f4:68,358,0,1c:3b:f3:f8:10:52,2250,1,0,5,0x00000047d40c926b,100,Krishna,1,2,,,,,,,,
990,"Jan 10, 2021 04:08:06.174327640 EET",,1c:3b:f3:f8:10:52,28,0,,,1,1,13,,,,,,,,,,,,,
991,"Jan 10, 2021 04:08:06.177256275 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1835,1,0,8,0x0000000115e18715,100,Aya's Galaxy ,2,3,,,,,,,,
992,"Jan 10, 2021 04:08:06.181894953 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e6060b,16,Aya's Galaxy ,1,2,,,,,,,,
993,"Jan 10, 2021 04:08:06.184442553 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e61073,16,Aya's Galaxy ,1,2,,,,,,,,
994,"Jan 10, 2021 04:08:06.185736866 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e61532,16,Aya's Galaxy ,1,2,,,,,,,,
995,"Jan 10, 2021 04:08:06.186878491 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e619c9,16,Aya's Galaxy ,1,2,,,,,,,,
996,"Jan 10, 2021 04:08:06.188045820 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e61e4b,16,Aya's Galaxy ,1,2,,,,,,,,
997,"Jan 10, 2021 04:08:06.189144775 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e62292,16,Aya's Galaxy ,1,2,,,,,,,,
998,"Jan 10, 2021 04:08:06.190305667 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,107,1,0,5,0x0000000005e6272a,16,Aya's Galaxy ,1,2,,,,,,,,
999,"Jan 10, 2021 04:08:06.197238495 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3769,1,0,8,0x0000000005e64180,16,Aya's Galaxy ,1,2,,,,,,,,
1000,"Jan 10, 2021 04:08:06.213633617 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3770,1,0,8,0x0000000005e68180,16,Aya's Galaxy ,1,2,,,,,,,,
1001,"Jan 10, 2021 04:08:06.229881121 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3771,1,0,8,0x0000000005e6c180,16,Aya's Galaxy ,1,2,,,,,,,,
1002,"Jan 10, 2021 04:08:06.235715652 EET",,1c:3b:f3:ae:b4:a5,28,0,,,1,1,13,,,,,,,,,,,,,
1003,"Jan 10, 2021 04:08:06.240218578 EET",,4c:1b:86:98:55:34,28,0,,,1,1,13,,,,,,,,,,,,,
1004,"Jan 10, 2021 04:08:06.246340748 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3772,1,0,8,0x0000000005e70180,16,Aya's Galaxy ,1,2,,,,,,,,
1005,"Jan 10, 2021 04:08:06.262793107 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3773,1,0,8,0x0000000005e74180,16,Aya's Galaxy ,1,2,,,,,,,,
1006,"Jan 10, 2021 04:08:06.278354729 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1836,1,0,8,0x0000000115e31180,100,Aya's Galaxy ,2,3,,,,,,,,
1007,"Jan 10, 2021 04:08:06.295636152 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3775,1,0,8,0x0000000005e7c1e0,16,Aya's Galaxy ,1,2,,,,,,,,
1008,"Jan 10, 2021 04:08:06.311937151 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3776,1,0,8,0x0000000005e80180,16,Aya's Galaxy ,1,2,,,,,,,,
1009,"Jan 10, 2021 04:08:06.312313422 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1001,1,2,4,,,,,,,,,,,,,
1010,"Jan 10, 2021 04:08:06.312579677 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1011,"Jan 10, 2021 04:08:06.328191748 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3777,1,0,8,0x0000000005e84180,16,Aya's Galaxy ,1,2,,,,,,,,
1012,"Jan 10, 2021 04:08:06.344610405 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3778,1,0,8,0x0000000005e88180,16,Aya's Galaxy ,1,2,,,,,,,,
1013,"Jan 10, 2021 04:08:06.472127392 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,60,0,ff:ff:ff:ff:ff:ff,1559,7,0,4,,,,,,,,,,,,,
1014,"Jan 10, 2021 04:08:06.476209590 EET",,0c:80:63:f0:e3:7e,28,0,,,7,1,13,,,,,,,,,,,,,
1015,"Jan 10, 2021 04:08:06.877724607 EET",,1c:3b:f3:ae:b4:a5,28,0,,,2,1,13,,,,,,,,,,,,,
1016,"Jan 10, 2021 04:08:06.924463757 EET",,1c:3b:f3:ae:b4:a5,28,0,,,2,1,13,,,,,,,,,,,,,
1017,"Jan 10, 2021 04:08:07.216001923 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3069,8,0,4,,,Dalal's,,,,,,,,,,
1018,"Jan 10, 2021 04:08:07.337993932 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3070,8,0,4,,,Dalal's,,,,,,,,,,
1019,"Jan 10, 2021 04:08:07.631774689 EET",ce:6b:60:77:85:72,ff:ff:ff:ff:ff:ff,131,0,ff:ff:ff:ff:ff:ff,1006,3,0,4,,,,,,,,,,,,,
1020,"Jan 10, 2021 04:08:07.964598005 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3711,9,0,8,0x000000077a420180,100,401 Prashanti,1,2,,,,,,,,
1021,"Jan 10, 2021 04:08:08.117370630 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2685,9,0,8,0x000000077a452180,100,,1,2,,,,,,,,
1022,"Jan 10, 2021 04:08:08.212271409 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3892,4,0,8,0x0000000006050180,16,Aya's Galaxy ,1,2,,,,,,,,
1023,"Jan 10, 2021 04:08:08.261612446 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3895,4,0,8,0x000000000605c180,16,Aya's Galaxy ,1,2,,,,,,,,
1024,"Jan 10, 2021 04:08:08.413581495 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3078,4,0,4,,,Dalal's,,,,,,,,,,
1025,"Jan 10, 2021 04:08:08.615166497 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,894,10,0,8,0x0000003eb79bf14d,100,Dr dinesh 601,1,2,,,,,,,,
1026,"Jan 10, 2021 04:08:09.017900247 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,564,11,0,8,0x000000252bd84198,100,VVM,1,2,,,,,,,,
1027,"Jan 10, 2021 04:08:09.120346790 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,565,11,0,8,0x000000252bd9d192,100,VVM,1,2,,,,,,,,
1028,"Jan 10, 2021 04:08:09.303973556 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3446,6,0,8,0x00000047ddafd180,100,,1,2,,,,,,,,
1029,"Jan 10, 2021 04:08:09.308426745 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3312,6,0,8,0x000000141b440141,100,Den speaker.o,,,,,,,,,,
1030,"Jan 10, 2021 04:08:09.355774235 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1078,6,0,8,0x00000047ddafd180,100,402 Prashanti,1,2,,,,,,,,
1031,"Jan 10, 2021 04:08:09.406319624 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3447,6,0,8,0x00000047ddb16180,100,,1,2,,,,,,,,
1032,"Jan 10, 2021 04:08:09.410847669 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3313,6,0,8,0x000000141b459141,100,Den speaker.o,,,,,,,,,,
1033,"Jan 10, 2021 04:08:09.752397982 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3986,1,0,8,0x00000000061c8180,16,Aya's Galaxy ,1,2,,,,,,,,
1034,"Jan 10, 2021 04:08:09.759954255 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1870,1,0,8,0x0000000116183180,100,Aya's Galaxy ,2,3,,,,,,,,
1035,"Jan 10, 2021 04:08:09.768923172 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3987,1,0,8,0x00000000061cc180,16,Aya's Galaxy ,1,2,,,,,,,,
1036,"Jan 10, 2021 04:08:09.785294154 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3988,1,0,8,0x00000000061d0180,16,Aya's Galaxy ,1,2,,,,,,,,
1037,"Jan 10, 2021 04:08:09.801602299 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3989,1,0,8,0x00000000061d4180,16,Aya's Galaxy ,1,2,,,,,,,,
1038,"Jan 10, 2021 04:08:09.818065987 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3990,1,0,8,0x00000000061d8180,16,Aya's Galaxy ,1,2,,,,,,,,
1039,"Jan 10, 2021 04:08:09.834362539 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3991,1,0,8,0x00000000061dc180,16,Aya's Galaxy ,1,2,,,,,,,,
1040,"Jan 10, 2021 04:08:09.850736994 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3992,1,0,8,0x00000000061e0180,16,Aya's Galaxy ,1,2,,,,,,,,
1041,"Jan 10, 2021 04:08:09.862206356 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1871,1,0,8,0x000000011619c180,100,Aya's Galaxy ,2,3,,,,,,,,
1042,"Jan 10, 2021 04:08:09.867085544 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3993,1,0,8,0x00000000061e4180,16,Aya's Galaxy ,1,2,,,,,,,,
1043,"Jan 10, 2021 04:08:09.883607900 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3994,1,0,8,0x00000000061e817f,16,Aya's Galaxy ,1,2,,,,,,,,
1044,"Jan 10, 2021 04:08:09.899998765 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3995,1,0,8,0x00000000061ec180,16,Aya's Galaxy ,1,2,,,,,,,,
1045,"Jan 10, 2021 04:08:09.916254782 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3996,1,0,8,0x00000000061f0180,16,Aya's Galaxy ,1,2,,,,,,,,
1046,"Jan 10, 2021 04:08:09.932641595 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3997,1,0,8,0x00000000061f4180,16,Aya's Galaxy ,1,2,,,,,,,,
1047,"Jan 10, 2021 04:08:09.949129343 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3998,1,0,8,0x00000000061f8180,16,Aya's Galaxy ,1,2,,,,,,,,
1048,"Jan 10, 2021 04:08:09.964530487 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1872,1,0,8,0x00000001161b5180,100,Aya's Galaxy ,2,3,,,,,,,,
1049,"Jan 10, 2021 04:08:09.967394707 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3999,1,0,8,0x00000000061fc933,16,Aya's Galaxy ,1,2,,,,,,,,
1050,"Jan 10, 2021 04:08:09.981784818 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,4000,1,0,8,0x0000000006200180,16,Aya's Galaxy ,1,2,,,,,,,,
1051,"Jan 10, 2021 04:08:10.268045702 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1761,13,2,0,,,,,,,,,,,,,
1052,"Jan 10, 2021 04:08:10.300066807 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1762,13,2,0,,,,,,,,,,,,,
1053,"Jan 10, 2021 04:08:10.306627373 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1763,13,2,0,,,,,,,,,,,,,
1054,"Jan 10, 2021 04:08:10.307604140 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1764,13,2,0,,,,,,,,,,,,,
1055,"Jan 10, 2021 04:08:10.345585564 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1766,13,2,0,,,,,,,,,,,,,
1056,"Jan 10, 2021 04:08:10.395840248 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1769,13,2,0,,,,,,,,,,,,,
1057,"Jan 10, 2021 04:08:10.443426652 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1770,13,2,0,,,,,,,,,,,,,
1058,"Jan 10, 2021 04:08:11.003579464 EET",64:cc:22:3c:91:ce,ff:ff:ff:ff:ff:ff,247,0,64:cc:22:3c:91:ce,1980,8,0,8,0x00000047cce0af9c,100,Dhami,1,2,,,,,,,,
1059,"Jan 10, 2021 04:08:11.648540095 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3755,9,0,8,0x000000077a7a4180,100,401 Prashanti,1,2,,,,,,,,
1060,"Jan 10, 2021 04:08:11.767652591 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,13,9,0,8,0x00000000063b4180,16,Aya's Galaxy ,1,2,,,,,,,,
1061,"Jan 10, 2021 04:08:11.849657442 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,18,4,0,8,0x00000000063c8180,16,Aya's Galaxy ,1,2,,,,,,,,
1062,"Jan 10, 2021 04:08:11.947969191 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,24,4,0,8,0x00000000063e0180,16,Aya's Galaxy ,1,2,,,,,,,,
1063,"Jan 10, 2021 04:08:12.062672520 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,31,4,0,8,0x00000000063fc181,16,Aya's Galaxy ,1,2,,,,,,,,
1064,"Jan 10, 2021 04:08:12.199215841 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,929,10,0,8,0x0000003eb7d2a172,100,Dr dinesh 601,1,2,,,,,,,,
1065,"Jan 10, 2021 04:08:12.636999988 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3111,11,0,4,,,Dalal's,,,,,,,,,,
1066,"Jan 10, 2021 04:08:12.704274696 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,600,11,0,8,0x000000252c10819d,100,VVM,1,2,,,,,,,,
1067,"Jan 10, 2021 04:08:12.777442278 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,1746,11,0,8,0x00000047d496217c,100,Pradnya,1,2,,,,,,,,
1068,"Jan 10, 2021 04:08:12.806690464 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,601,11,0,8,0x000000252c12118a,100,VVM,1,2,,,,,,,,
1069,"Jan 10, 2021 04:08:12.885595323 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3481,6,0,8,0x00000047dde68180,100,,1,2,,,,,,,,
1070,"Jan 10, 2021 04:08:12.892415712 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3347,6,0,8,0x000000141b7ab141,100,Den speaker.o,,,,,,,,,,
1071,"Jan 10, 2021 04:08:12.937315759 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1113,6,0,8,0x00000047dde68180,100,402 Prashanti,1,2,,,,,,,,
1072,"Jan 10, 2021 04:08:12.987919964 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3482,6,0,8,0x00000047dde81180,100,,1,2,,,,,,,,
1073,"Jan 10, 2021 04:08:12.994847068 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3348,6,0,8,0x000000141b7c4153,100,Den speaker.o,,,,,,,,,,
1074,"Jan 10, 2021 04:08:13.039594740 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1114,6,0,8,0x00000047dde81180,100,402 Prashanti,1,2,,,,,,,,
1075,"Jan 10, 2021 04:08:13.085807643 EET",6e:df:fb:13:41:87,ff:ff:ff:ff:ff:ff,325,0,6e:df:fb:13:41:87,1191,6,0,8,0x00000033a0a6818b,100,,1,2,,,,,,,,
1076,"Jan 10, 2021 04:08:13.090186879 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3483,6,0,8,0x00000047dde9a180,100,,1,2,,,,,,,,
1077,"Jan 10, 2021 04:08:13.097151476 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3349,6,0,8,0x000000141b7dd141,100,Den speaker.o,,,,,,,,,,
1078,"Jan 10, 2021 04:08:13.389820836 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,112,1,0,8,0x000000000654022d,16,Aya's Galaxy ,1,2,,,,,,,,
1079,"Jan 10, 2021 04:08:13.406040940 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,113,1,0,8,0x0000000006544180,16,Aya's Galaxy ,1,2,,,,,,,,
1080,"Jan 10, 2021 04:08:13.422412915 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,114,1,0,8,0x0000000006548181,16,Aya's Galaxy ,1,2,,,,,,,,
